Ticker,Date,Open,High,Low,Close,Adjusted_close,Volume
TSLA,14/06/2022,654.86,678.99,635.21,662.67,220.89,97988781
TSLA,15/06/2022,662.75,706.9899,654.45,699,233,119131941
TSLA,16/06/2022,668.21,675.5,626.08,639.3,213.1,107390691
TSLA,17/06/2022,640.3,662.9082,639.59,650.28,216.76,92641767
TSLA,21/06/2022,673.81,730.7321,673,711.11,237.0367,122792972
TSLA,22/06/2022,703.51,740.5,701.48,708.26,236.0867,101527263
TSLA,23/06/2022,713.715,717.95,685.91,705.21,235.07,104202687
TSLA,24/06/2022,712.405,738.2,708.26,737.12,245.7067,95770701
TSLA,27/06/2022,748.1,756.21,727.6966,734.76,244.92,89178297
TSLA,28/06/2022,733.45,749.91,697.03,697.99,232.6633,90666501
TSLA,29/06/2022,691.5,693.52,666.82,685.47,228.49,82897258
TSLA,30/06/2022,673.53,688.37,656.59,673.42,224.4733,94600437
TSLA,01/07/2022,681,690.69,666.3601,681.79,227.2633,74460448
TSLA,05/07/2022,669,699.44,648.5001,699.2,233.0667,84779095
TSLA,06/07/2022,692.34,703.69,681.56,695.2,231.7333,71853619
TSLA,07/07/2022,701.76,736.085,696.63,733.63,244.5433,81930688
TSLA,08/07/2022,727,764.9399,723.4843,752.29,250.7633,101854074
TSLA,11/07/2022,756.31,759.19,700.88,703.03,234.3433,99509211
TSLA,12/07/2022,710.54,719.32,685.105,699.21,233.07,87930957
TSLA,13/07/2022,676.5,726.1799,675.1,711.12,237.04,97954497
TSLA,14/07/2022,704.69,715.96,688,714.94,238.3133,78557488
TSLA,15/07/2022,720,730.8699,710.67,720.2,240.0667,69683008
TSLA,18/07/2022,734.81,751.55,718.81,721.64,240.5467,82537438
TSLA,19/07/2022,735,741.42,710.93,736.59,245.53,80890099
TSLA,20/07/2022,740.35,751.99,730.449,742.5,247.5,88864074
TSLA,21/07/2022,765.32,819.8,764.6,815.12,271.7067,142032173
TSLA,22/07/2022,828.66,842.36,812.14,816.73,272.2433,103472856
TSLA,25/07/2022,816.65,822.44,802.2001,805.3,268.4333,64073518
TSLA,26/07/2022,799.54,801.9299,768.79,776.58,258.86,66820768
TSLA,27/07/2022,791.43,827.7768,785.3701,824.46,274.82,88109997
TSLA,28/07/2022,840.2,849.9,818.4,842.7001,280.9,84722998
TSLA,29/07/2022,842.1,894.96,837.3,891.4501,297.15,95312880
TSLA,01/08/2022,903.8251,935.6347,885,891.83,297.2767,117042900
TSLA,02/08/2022,882.0101,923.5,878.0001,901.76,300.5867,95577477
TSLA,03/08/2022,915,928.65,903.4501,922.19,307.3967,80091115
TSLA,04/08/2022,933,940.8201,915,925.9001,308.6334,72256315
TSLA,05/08/2022,908.01,913.8199,856.634,864.51,288.17,113172900
TSLA,08/08/2022,885,915.6,867.2562,871.27,290.4233,99365283
TSLA,09/08/2022,870.88,877.19,838.06,850,283.3333,86244688
TSLA,10/08/2022,891.2,892.53,850.11,883.0701,294.3567,94918854
TSLA,11/08/2022,889.54,894.7101,857.5,859.89,286.63,70155058
TSLA,12/08/2022,868.245,900.48,855.1,900.0901,300.03,79657288
TSLA,15/08/2022,905.36,939.4001,903.69,927.96,309.32,89359170
TSLA,16/08/2022,935.0001,944.0001,908.6501,919.6901,306.5634,88136301
TSLA,17/08/2022,910.19,928.97,900.1,911.99,303.9967,68765968
TSLA,18/08/2022,918,919.5,905.56,908.61,302.87,47500529
TSLA,19/08/2022,897,901.08,877.5,890.0001,296.6667,61395391
TSLA,22/08/2022,875.74,877.2001,858.8901,869.74,289.9133,55843345
TSLA,23/08/2022,874.36,896.48,863.77,889.36,296.4533,63985048
TSLA,24/08/2022,892.6901,910.94,889.5,891.29,297.0967,57259708
TSLA,25/08/2022,302.36,302.96,291.6,296.07,296.07,53230008
TSLA,26/08/2022,297.43,302,287.47,288.09,288.09,57163953
TSLA,29/08/2022,282.83,287.74,280.7,284.82,284.82,41864738
TSLA,30/08/2022,287.865,288.48,272.65,277.7,277.7,50541762
TSLA,31/08/2022,280.62,281.25,271.81,275.61,275.61,52107340
TSLA,01/09/2022,272.575,277.58,266.15,277.16,277.16,54287020
TSLA,02/09/2022,281.065,282.35,269.08,270.21,270.21,50890090
TSLA,06/09/2022,272.675,275.99,265.74,274.42,274.42,55859980
TSLA,07/09/2022,273.1,283.84,272.27,283.7,283.7,50028922
TSLA,08/09/2022,281.3,289.5,279.76,289.26,289.26,53713121
TSLA,09/09/2022,291.67,299.85,291.245,299.68,299.68,54470848
TSLA,12/09/2022,300.72,305.49,300.4,304.42,304.42,48674602
TSLA,13/09/2022,292.9,297.3999,290.4,292.13,292.13,68229617
TSLA,14/09/2022,292.24,306,291.64,302.61,302.61,72628648
TSLA,15/09/2022,301.825,309.12,300.7247,303.75,303.75,64795520
TSLA,16/09/2022,299.605,303.71,295.6005,303.35,303.35,87087789
TSLA,19/09/2022,300.09,309.84,297.8,309.07,309.07,60231160
TSLA,20/09/2022,306.91,313.33,305.58,308.73,308.73,61642781
TSLA,21/09/2022,308.29,313.8,300.63,300.8,300.8,62555660
TSLA,22/09/2022,299.86,301.29,285.82,288.59,288.59,70545406
TSLA,23/09/2022,283.09,284.5,272.82,275.33,275.33,63748359
TSLA,26/09/2022,271.83,284.09,270.31,276.01,276.01,58076910
TSLA,27/09/2022,283.84,288.67,277.51,282.94,282.94,61925191
TSLA,28/09/2022,283.08,289,277.57,287.81,287.81,54664809
TSLA,29/09/2022,282.76,283.65,265.78,268.21,268.21,77620641
TSLA,30/09/2022,266.145,275.57,262.47,265.25,265.25,67726602
TSLA,03/10/2022,254.5,255.16,241.01,242.4,242.4,98363539
TSLA,04/10/2022,250.52,257.5,242.01,249.44,249.44,109578492
TSLA,05/10/2022,245.01,246.6697,233.27,240.81,240.81,86982672
TSLA,06/10/2022,239.44,244.58,235.35,238.13,238.13,69298438
TSLA,07/10/2022,233.935,234.5715,222.02,223.07,223.07,83916797
TSLA,10/10/2022,223.93,226.99,218.3582,222.96,222.96,67925023
TSLA,11/10/2022,220.945,225.75,215,216.5,216.5,77013203
TSLA,12/10/2022,215.33,219.2999,211.51,217.24,217.24,66860703
TSLA,13/10/2022,208.3,222.99,206.22,221.72,221.72,91483047
TSLA,14/10/2022,224.01,226.26,204.16,204.99,204.99,94124516
TSLA,17/10/2022,210.04,221.86,209.45,219.35,219.35,79428805
TSLA,18/10/2022,229.5,229.82,217.25,220.19,220.19,75891914
TSLA,19/10/2022,219.8,222.93,217.78,222.04,222.04,66571477
TSLA,20/10/2022,208.28,215.55,202,207.28,207.28,117798094
TSLA,21/10/2022,206.415,214.66,203.8,214.44,214.44,75713750
TSLA,24/10/2022,205.82,213.5,198.5863,211.25,211.25,100446797
TSLA,25/10/2022,210.1,224.3498,210,222.415,222.415,96507875
TSLA,26/10/2022,219.4,230.6,218.2,224.64,224.64,85327078
TSLA,27/10/2022,229.77,233.81,222.85,225.09,225.09,61638820
TSLA,28/10/2022,225.4,228.86,216.35,228.52,228.52,69152391
TSLA,31/10/2022,226.19,229.85,221.94,227.54,227.54,61554340
TSLA,01/11/2022,234.05,237.3951,227.28,227.82,227.82,62688820
TSLA,02/11/2022,226.04,227.8699,214.82,214.98,214.98,63070289
TSLA,03/11/2022,211.36,221.2,210.14,215.31,215.31,56538848
TSLA,04/11/2022,222.6,223.8,203.08,207.47,207.47,98622211
TSLA,07/11/2022,208.65,208.9,196.66,197.08,197.08,93916523
TSLA,08/11/2022,194.02,195.2,186.75,191.3,191.3,128803398
TSLA,09/11/2022,190.775,195.89,177.12,177.59,177.59,127062703
TSLA,10/11/2022,189.9,191,180.03,190.72,190.72,132703000
TSLA,11/11/2022,186,196.52,182.59,195.97,195.97,114403602
TSLA,14/11/2022,192.77,195.73,186.34,190.95,190.95,92226648
TSLA,15/11/2022,195.88,200.8237,192.06,194.42,194.42,91293789
TSLA,16/11/2022,191.51,192.57,185.66,186.92,186.92,66567602
TSLA,17/11/2022,183.96,186.16,180.9,183.17,183.17,64335969
TSLA,18/11/2022,185.05,185.19,176.55,180.19,180.19,76048875
TSLA,21/11/2022,175.85,176.77,167.54,167.87,167.87,92882711
TSLA,22/11/2022,168.63,170.92,166.185,169.91,169.91,78452328
TSLA,23/11/2022,173.57,183.62,172.5,183.2,183.2,109536703
TSLA,25/11/2022,185.06,185.2,180.63,182.86,182.86,50672738
TSLA,28/11/2022,179.96,188.5,179,182.92,182.92,93038148
TSLA,29/11/2022,184.99,186.38,178.75,180.83,180.83,83357109
TSLA,30/11/2022,182.43,194.76,180.6301,194.7,194.7,109186398
TSLA,01/12/2022,197.08,198.92,191.8,194.7,194.7,80046211
TSLA,02/12/2022,191.78,196.25,191.11,194.86,194.86,73645922
TSLA,05/12/2022,189.44,191.27,180.55,182.45,182.45,93122672
TSLA,06/12/2022,181.215,183.65,175.33,179.82,179.82,92150812
TSLA,07/12/2022,175.03,179.38,172.218,174.04,174.04,84213281
TSLA,08/12/2022,172.2,175.2,169.06,173.44,173.44,97624484
TSLA,09/12/2022,173.84,182.5,173.36,179.05,179.05,104872305
TSLA,12/12/2022,176.1,177.37,167.52,167.82,167.82,109794492
TSLA,13/12/2022,174.87,175.05,156.91,160.95,160.95,175862703
TSLA,14/12/2022,159.25,161.62,155.31,156.8,156.8,140682297
TSLA,15/12/2022,153.44,160.9299,153.28,157.67,157.67,122334492
TSLA,16/12/2022,159.635,160.99,150.04,150.23,150.23,139032188
TSLA,19/12/2022,154,155.25,145.82,149.87,149.87,139390594
TSLA,20/12/2022,146.05,148.47,137.66,137.8,137.8,159563297
TSLA,21/12/2022,139.335,141.26,135.89,137.57,137.57,145417406
TSLA,22/12/2022,136,136.63,122.26,125.35,125.35,210090297
TSLA,23/12/2022,126.37,128.6173,121.02,123.15,123.15,166989703
TSLA,27/12/2022,117.495,119.67,108.76,109.1,109.1,208643391
TSLA,28/12/2022,110.35,116.27,108.24,112.71,112.71,221070500
TSLA,29/12/2022,120.385,123.57,117.495,121.82,121.82,221923297
TSLA,30/12/2022,119.95,124.48,119.75,123.18,123.18,157777297
SPY,03/01/2022,476.3,477.85,473.85,477.71,464.9218,72668234
SPY,04/01/2022,479.22,479.98,475.58,477.55,464.7661,71178680
SPY,05/01/2022,477.16,477.98,468.2801,468.38,455.8415,104538898
SPY,06/01/2022,467.89,470.82,465.43,467.94,455.4133,86858898
SPY,07/01/2022,467.95,469.2,464.65,466.09,453.6128,85111594
SPY,10/01/2022,462.7,465.74,456.5973,465.51,453.0484,119362000
SPY,11/01/2022,465.23,469.85,462.05,469.75,457.1749,74303055
SPY,12/01/2022,471.59,473.2,468.94,471.02,458.4109,67605438
SPY,13/01/2022,472.19,472.88,463.44,464.53,452.0946,91173117
SPY,14/01/2022,461.19,465.09,459.9,464.72,452.2795,95890953
SPY,18/01/2022,459.74,459.96,455.31,456.49,444.2698,109872398
SPY,19/01/2022,458.13,459.6124,451.46,451.75,439.6567,109357602
SPY,20/01/2022,453.75,458.74,444.5,446.75,434.7906,122379695
SPY,21/01/2022,445.56,448.06,437.95,437.98,426.2553,202271203
SPY,24/01/2022,432.03,440.38,420.76,439.84,428.0656,252496703
SPY,25/01/2022,433.06,439.72,427.15,434.47,422.8393,167997297
SPY,26/01/2022,440.72,444.04,428.86,433.38,421.7785,186391109
SPY,27/01/2022,438.26,441.59,429.45,431.24,419.6958,149878297
SPY,28/01/2022,432.68,442,427.82,441.95,430.1191,164457406
SPY,31/01/2022,441.24,450.28,439.81,449.91,437.866,152251391
SPY,01/02/2022,450.68,453.63,446.9384,452.95,440.8246,123155398
SPY,02/02/2022,455.5,458.12,453.05,457.35,445.1068,117361000
SPY,03/02/2022,450.95,452.97,445.71,446.6,434.6446,118024398
SPY,04/02/2022,446.35,452.78,443.83,448.7,436.6884,118454398
SPY,07/02/2022,449.51,450.99,445.85,447.26,435.2869,84472867
SPY,08/02/2022,446.73,451.92,445.22,450.94,438.8684,81012039
SPY,09/02/2022,455.22,457.88,455.005,457.54,445.2917,92589930
SPY,10/02/2022,451.34,457.71,447.2,449.32,437.2918,140103703
SPY,11/02/2022,449.41,451.605,438.94,440.46,428.669,153214594
SPY,14/02/2022,439.92,441.6,435.34,439.02,427.2675,123006305
SPY,15/02/2022,443.73,446.28,443.18,446.1,434.158,88659508
SPY,16/02/2022,443.93,448.055,441.94,446.6,434.6446,84863594
SPY,17/02/2022,443.22,446.5652,436.42,437.06,425.36,102259102
SPY,18/02/2022,437.33,438.66,431.82,434.23,422.6057,132642891
SPY,22/02/2022,431.89,435.5,425.86,429.57,418.0705,124391797
SPY,23/02/2022,432.66,433.26,421.35,421.95,410.6545,132578000
SPY,24/02/2022,411.02,428.76,410.64,428.3,416.8345,213942891
SPY,25/02/2022,429.61,437.84,427.86,437.75,426.0315,121804492
SPY,28/02/2022,432.03,438.2,430.7,436.63,424.9415,145615016
SPY,01/03/2022,435.04,437.17,427.11,429.98,418.4695,137785906
SPY,02/03/2022,432.37,439.72,431.57,437.89,426.1678,117726492
SPY,03/03/2022,440.47,441.11,433.8,435.71,424.0461,105501695
SPY,04/03/2022,431.75,433.37,427.88,432.17,420.6009,114083297
SPY,07/03/2022,431.55,432.3018,419.36,419.43,408.2019,137896609
SPY,08/03/2022,419.62,427.21,415.12,416.25,405.1071,164772703
SPY,09/03/2022,425.14,429.51,422.82,427.41,415.9683,116990797
SPY,10/03/2022,422.52,426.43,420.44,425.48,414.09,93972656
SPY,11/03/2022,428.12,428.77,419.53,420.07,408.8248,95636281
SPY,14/03/2022,420.89,424.55,415.79,417,405.837,95729195
SPY,15/03/2022,419.77,426.84,418.42,426.17,414.7615,106219102
SPY,16/03/2022,429.89,435.68,424.8,435.62,423.9585,144954797
SPY,17/03/2022,433.59,441.07,433.19,441.07,429.2626,102676898
SPY,18/03/2022,438,444.86,437.22,444.52,433.9643,106345508
SPY,21/03/2022,444.34,446.46,440.68,444.39,433.8374,88349758
SPY,22/03/2022,445.86,450.58,445.86,449.59,438.9139,74650391
SPY,23/03/2022,446.91,448.49,443.71,443.8,433.2614,79426094
SPY,24/03/2022,445.94,450.5,444.76,450.49,439.7925,64736887
SPY,25/03/2022,451.16,452.98,448.43,452.69,441.9403,77101320
SPY,28/03/2022,452.06,455.91,450.06,455.91,445.0838,68529766
SPY,29/03/2022,460.02,462.07,457.18,461.55,450.5899,86581539
SPY,30/03/2022,460.34,461.195,456.465,458.7,447.8076,79666945
SPY,31/03/2022,457.89,458.76,451.16,451.64,440.9152,121699906
SPY,01/04/2022,453.31,453.46,449.14,452.92,442.1648,89048766
SPY,04/04/2022,453.13,456.91,452.26,456.8,445.9527,59601000
SPY,05/04/2022,455.22,457.83,449.82,451.03,440.3197,74214492
SPY,06/04/2022,446.89,448.93,443.47,446.52,435.9168,106898000
SPY,07/04/2022,445.59,450.69,443.53,448.77,438.1134,78097211
SPY,08/04/2022,447.97,450.63,445.94,447.57,436.9418,79272711
SPY,11/04/2022,444.11,445,439.39,439.92,429.4735,89770547
SPY,12/04/2022,443.08,445.75,436.6501,438.29,427.8822,84363641
SPY,13/04/2022,438.03,444.11,437.84,443.31,432.783,74070391
SPY,14/04/2022,443.55,444.7301,437.68,437.79,427.3941,97869445
SPY,18/04/2022,436.81,439.75,435.61,437.97,427.5698,66002500
SPY,19/04/2022,437.86,445.8,437.68,445.04,434.4719,77821008
SPY,20/04/2022,446.92,447.57,443.48,444.71,434.1498,65224449
SPY,21/04/2022,448.54,450.01,437.1,438.06,427.6577,85417328
SPY,22/04/2022,436.91,438.0825,425.44,426.04,415.9231,132471797
SPY,25/04/2022,423.67,428.69,418.84,428.51,418.3345,119647695
SPY,26/04/2022,425.83,426.04,416.07,416.1,406.2191,103996305
SPY,27/04/2022,417.24,422.92,415.01,417.27,407.3614,122030000
SPY,28/04/2022,422.29,429.64,417.6,427.81,417.6511,105449102
SPY,29/04/2022,423.59,425.87,411.21,412,402.2165,145491109
SPY,02/05/2022,412.07,415.92,405.02,414.48,404.6376,158312500
SPY,03/05/2022,415.01,418.93,413.36,416.38,406.4925,100028203
SPY,04/05/2022,417.08,429.66,413.7099,429.06,418.8714,144247906
SPY,05/05/2022,424.55,425,409.44,413.81,403.9835,172929109
SPY,06/05/2022,411.1,414.8,405.73,411.34,401.5722,151770797
SPY,09/05/2022,405.1,406.41,396.5,398.17,388.7149,155586094
SPY,10/05/2022,404.49,406.08,394.82,399.09,389.6131,132497203
SPY,11/05/2022,398.07,404.04,391.96,392.75,383.4236,142360984
SPY,12/05/2022,389.37,395.8,385.15,392.34,383.0234,125090797
SPY,13/05/2022,396.71,403.18,395.61,401.72,392.1806,104174398
SPY,16/05/2022,399.98,403.97,397.6,400.09,390.5893,78622438
SPY,17/05/2022,406.53,408.57,402.5824,408.32,398.6239,83029711
SPY,18/05/2022,403.5,403.8,390.55,391.86,382.5548,117674492
SPY,19/05/2022,388.62,394.14,387.11,389.46,380.2117,98510719
SPY,20/05/2022,393.25,397.03,380.54,389.63,380.3777,131432203
SPY,23/05/2022,392.83,397.73,390.38,396.92,387.4946,76414883
SPY,24/05/2022,392.56,395.15,386.96,393.89,384.5366,91448828
SPY,25/05/2022,392.31,399.45,391.89,397.37,387.9339,91472875
SPY,26/05/2022,398.67,407.04,398.45,405.31,395.6854,82168336
SPY,27/05/2022,407.91,415.3801,407.7,415.26,405.3991,84768711
SPY,31/05/2022,413.55,416.46,410.03,412.93,403.1244,95936977
SPY,01/06/2022,415.17,416.24,406.93,409.59,399.8637,86585805
SPY,02/06/2022,409.42,417.44,407.04,417.39,407.4785,79609633
SPY,03/06/2022,412.4,414.04,409.51,410.54,400.7912,71874281
SPY,06/06/2022,414.78,416.609,410.5523,411.79,402.0115,57508859
SPY,07/06/2022,408.1,416.22,407.61,415.74,405.8677,59272367
SPY,08/06/2022,413.93,415.82,410.38,411.22,401.455,64349969
SPY,09/06/2022,409.34,411.74,401.44,401.44,391.9073,86289797
SPY,10/06/2022,394.88,395.7777,389.75,389.8,380.5437,132893906
SPY,13/06/2022,379.85,381.81,373.3,375,366.0951,170004891
SPY,14/06/2022,376.85,377.94,370.59,373.87,364.992,104011797
SPY,15/06/2022,377.36,383.9,372.12,379.2,370.1954,125666797
SPY,16/06/2022,370.51,370.94,364.0799,366.65,357.9434,134473297
SPY,17/06/2022,365.51,369.38,362.17,365.86,358.7149,111113906
SPY,21/06/2022,371.89,376.525,371.81,375.07,367.745,76811859
SPY,22/06/2022,370.62,378.72,370.18,374.39,367.0783,90059422
SPY,23/06/2022,376.64,378.83,372.89,378.06,370.6766,79292141
SPY,24/06/2022,381.4,390.09,381.365,390.08,382.4619,98050328
SPY,27/06/2022,391.05,391.36,387.44,388.59,381.001,66009617
SPY,28/06/2022,390.23,393.16,380.53,380.65,373.2161,86689820
SPY,29/06/2022,381.23,382.27,378.42,380.34,372.9121,65676000
SPY,30/06/2022,376.24,380.6582,372.56,377.25,369.8825,112508305
SPY,01/07/2022,376.56,381.7,373.8,381.24,373.7945,74839727
SPY,05/07/2022,375.88,381.98,372.9,381.96,374.5005,81437969
SPY,06/07/2022,382.11,385.87,379.6,383.25,375.7653,70426242
SPY,07/07/2022,385.12,389.83,383.267,388.99,381.3932,64525922
SPY,08/07/2022,387.27,390.64,385.66,388.67,381.0794,72397766
SPY,11/07/2022,385.85,386.87,383.5,384.23,376.7261,58366953
SPY,12/07/2022,383.65,386.16,378.99,380.83,373.3925,62219180
SPY,13/07/2022,375.1,381.92,374.658,378.83,371.4316,84224648
SPY,14/07/2022,373.61,379.0498,371.04,377.91,370.5296,89704812
SPY,15/07/2022,382.55,385.25,380.54,385.13,377.6086,79060383
SPY,18/07/2022,388.38,389.09,380.66,381.95,374.4907,63203633
SPY,19/07/2022,386.08,392.87,385.39,392.27,384.6091,78505969
SPY,20/07/2022,392.47,396.26,391.03,394.77,387.0603,71843766
SPY,21/07/2022,394.16,398.84,391.63,398.79,391.0018,64903859
SPY,22/07/2022,398.92,400.18,392.75,395.09,387.3741,72197328
SPY,25/07/2022,395.75,396.47,393.21,395.57,387.8447,53631488
SPY,26/07/2022,393.84,394.06,389.95,390.89,383.2561,52946391
SPY,27/07/2022,394.36,402.88,394.05,401.04,393.2079,82342109
SPY,28/07/2022,401.89,406.8,398.15,406.07,398.1396,73966562
SPY,29/07/2022,407.58,413.03,406.77,411.99,403.944,87003672
SPY,01/08/2022,409.15,413.41,408.4,410.77,402.7478,69997469
SPY,02/08/2022,409.12,413,406.82,408.06,400.0908,63435422
SPY,03/08/2022,410.3,415.68,410,414.45,406.356,67820562
SPY,04/08/2022,414.37,415.09,412.44,414.17,406.0814,45656566
SPY,05/08/2022,409.66,414.15,409.6,413.47,405.3951,56814930
SPY,08/08/2022,415.25,417.62,411.83,412.99,404.9245,54025969
SPY,09/08/2022,412.22,412.75,410.22,411.35,403.3165,44931770
SPY,10/08/2022,418.78,420.14,416.72,419.99,411.7878,68665711
SPY,11/08/2022,422.99,424.95,419.21,419.99,411.7878,59489699
SPY,12/08/2022,422.03,427.21,421.03,427.1,418.7589,61694539
SPY,15/08/2022,424.765,429.41,424.71,428.86,420.4845,54048281
SPY,16/08/2022,427.73,431.73,426.88,429.7,421.3081,59289039
SPY,17/08/2022,425.91,429.5,424.54,426.65,418.3177,63563391
SPY,18/08/2022,426.86,428.61,425.5,427.89,419.5335,49023207
SPY,19/08/2022,424.98,425.26,421.22,422.14,413.8958,68016898
SPY,22/08/2022,417.05,417.23,412.4,413.35,405.2774,77695641
SPY,23/08/2022,412.9,415.42,411.77,412.35,404.297,49105246
SPY,24/08/2022,412.11,415.1101,411.39,413.67,405.5912,49177801
SPY,25/08/2022,415.24,419.56,414.09,419.51,411.3171,50942246
SPY,26/08/2022,419.39,419.96,405.25,405.31,397.3945,103087000
SPY,29/08/2022,402.2,405.84,401.1999,402.63,394.7668,65370809
SPY,30/08/2022,403.85,404.1,396,398.21,390.4331,85652438
SPY,31/08/2022,399.93,401.24,395.04,395.18,387.4623,76029672
SPY,01/09/2022,392.89,396.78,390.04,396.42,388.6781,78740078
SPY,02/09/2022,400.28,401.555,390.33,392.24,384.5797,99632148
SPY,06/09/2022,393.13,394.12,388.42,390.76,383.1286,76637398
SPY,07/09/2022,390.43,398.59,390.2,397.78,390.0115,70964234
SPY,08/09/2022,395.39,400.86,394.12,400.38,392.5607,80821680
SPY,09/09/2022,402.74,407.51,402.46,406.6,398.6593,76706922
SPY,12/09/2022,408.78,411.73,408.46,410.97,402.9439,69256258
SPY,13/09/2022,401.83,403.1,391.92,393.1,385.4229,122947102
SPY,14/09/2022,394.47,396.2,391.12,394.6,386.8936,85023750
SPY,15/09/2022,392.96,395.96,388.78,390.12,382.5011,87633844
SPY,16/09/2022,384.14,386.25,382.11,385.56,379.5835,103084797
SPY,19/09/2022,382.26,388.55,382.1784,388.55,382.5271,73278484
SPY,20/09/2022,385.06,386.12,381.195,384.09,378.1362,77274883
SPY,21/09/2022,386.11,389.31,377.38,377.39,371.5401,106746602
SPY,22/09/2022,376.58,378.3,373.44,374.22,368.4192,89472641
SPY,23/09/2022,370.58,370.62,363.29,367.95,362.2464,122346898
SPY,26/09/2022,366.41,370.21,363.0299,364.31,358.6629,92581242
SPY,27/09/2022,368.02,370.4,360.87,363.38,357.7473,108294094
SPY,28/09/2022,364.38,372.3,362.6,370.53,364.7864,110802203
SPY,29/09/2022,366.81,367.11,359.7,362.79,357.1664,112952305
SPY,30/09/2022,361.8,365.91,357.04,357.18,351.6434,153711203
SPY,03/10/2022,361.08,368.55,359.21,366.61,360.9272,89756477
SPY,04/10/2022,372.4,378,366.5677,377.97,372.1111,103602797
SPY,05/10/2022,373.39,379.46,370.95,377.09,371.2447,88065672
SPY,06/10/2022,375.62,378.72,372.68,373.2,367.415,82333539
SPY,07/10/2022,368.97,373.2933,360.94,362.79,357.1664,107789508
SPY,10/10/2022,363.96,364.21,357.67,360.02,354.4394,76042766
SPY,11/10/2022,358.235,363.03,355.71,357.74,352.1947,92482789
SPY,12/10/2022,358.17,359.8179,356.3,356.56,351.033,76991797
SPY,13/10/2022,349.205,367.51,348.11,365.97,360.2971,147254500
SPY,14/10/2022,368.55,370.26,356.96,357.63,352.0864,123737000
SPY,17/10/2022,364.01,367.9799,357.2808,366.82,361.1339,93168234
SPY,18/10/2022,375.13,375.45,367.52,371.13,365.3771,97162852
SPY,19/10/2022,368.99,371.85,365.55,368.5,362.7879,79746867
SPY,20/10/2022,368.03,372.67,364.61,365.41,359.7458,88283086
SPY,21/10/2022,365.12,374.8,363.54,374.29,368.4882,131038398
SPY,24/10/2022,375.89,380.06,373.11,378.87,372.9972,85436914
SPY,25/10/2022,378.79,385.25,378.671,384.92,378.9534,78846352
SPY,26/10/2022,381.62,387.58,381.35,382.02,376.0983,104087297
SPY,27/10/2022,383.07,385,379.33,379.98,374.09,81971758
SPY,28/10/2022,379.87,389.52,379.68,389.02,382.9898,100302000
SPY,31/10/2022,386.44,388.4,385.26,386.21,380.2234,96631266
SPY,01/11/2022,390.14,390.39,383.29,384.52,378.5596,85407602
SPY,02/11/2022,383.9,388.63,374.76,374.87,369.0592,126990398
SPY,03/11/2022,371.465,374.2,368.79,371.01,365.259,87100117
SPY,04/11/2022,377,378.87,370,376.35,370.5162,103505203
SPY,07/11/2022,377.71,380.57,375.53,379.95,374.0604,68286953
SPY,08/11/2022,381.11,385.12,377.72,382,376.0786,84641055
SPY,09/11/2022,379.93,381.14,373.61,374.13,368.3306,78495469
SPY,10/11/2022,388.05,395.04,385.642,394.69,388.5719,141455812
SPY,11/11/2022,395.59,399.35,393.61,398.51,392.3327,93839875
SPY,14/11/2022,396.66,400.1799,394.83,395.12,388.9953,71893172
SPY,15/11/2022,401.15,402.31,394.49,398.49,392.313,93194445
SPY,16/11/2022,396.78,397.78,394.79,395.45,389.3202,68508445
SPY,17/11/2022,390.46,394.95,390.14,394.24,388.1289,74496258
SPY,18/11/2022,397.74,397.81,393.04,396.03,389.8912,92922445
SPY,21/11/2022,394.64,395.82,392.66,394.59,388.4735,51243191
SPY,22/11/2022,396.63,400.07,395.1527,399.9,393.7012,60429031
SPY,23/11/2022,399.55,402.93,399.31,402.42,396.1821,68261633
SPY,25/11/2022,401.83,402.91,401.535,402.33,396.0935,30545430
SPY,28/11/2022,399.09,400.81,395.11,395.91,389.773,68021750
SPY,29/11/2022,396.05,397.3,393.3,395.23,389.1036,52310039
SPY,30/11/2022,395.49,407.68,393.48,407.68,401.3606,144566703
SPY,01/12/2022,408.77,410,404.75,407.38,401.0652,76398172
SPY,02/12/2022,402.25,407.86,402.14,406.91,400.6025,85342727
SPY,05/12/2022,403.95,404.93,398.17,399.59,393.396,77289820
SPY,06/12/2022,399.42,399.99,391.64,393.83,387.7253,77972227
SPY,07/12/2022,392.94,395.64,391.97,393.16,387.0656,65927898
SPY,08/12/2022,395.14,397.36,393.2684,396.24,390.0979,60737910
SPY,09/12/2022,394.94,397.62,393.15,393.28,387.1838,81447727
SPY,12/12/2022,394.11,398.95,393.412,398.95,392.7659,75405844
SPY,13/12/2022,410.22,410.49,399.07,401.97,395.7391,123782492
SPY,14/12/2022,401.61,405.5,396.31,399.4,393.2089,108111297
SPY,15/12/2022,394.3,395.25,387.885,389.63,383.5904,117705906
SPY,16/12/2022,385.18,386.575,381.04,383.27,379.062,119858000
SPY,19/12/2022,383.47,383.82,378.28,380.02,375.8477,79878094
SPY,20/12/2022,379.23,382.23,377.85,380.54,376.362,74427242
SPY,21/12/2022,383.25,387.41,382.69,386.23,381.9895,78167367
SPY,22/12/2022,383.05,386.2134,374.77,380.72,376.54,100120898
SPY,23/12/2022,379.65,383.06,378.03,382.91,378.706,59857328
SPY,27/12/2022,382.79,383.15,379.65,381.4,377.2126,51638180
SPY,28/12/2022,381.33,383.39,376.42,376.66,372.5246,70911523
